Checkouts,Temp,Humidity,Rain_Intensity,Rain_Total,Hour,DOY,Weekday,Cubs_Game
40,4.8,59,0,4.8,15,37,SATURDAY,X
18,24.5,72,0,138.7,0,202,WEDNESDAY,D
26,5.6,73,0,70.7,11,336,THURSDAY,X
181,30.1,28,0,319.2,18,263,MONDAY,N
38,21.8,75,0,305.6,22,246,FRIDAY,D
19,8.8,61,0,3.5,23,104,WEDNESDAY,N
64,25.1,66,0,241.6,9,232,FRIDAY,X
132,21.1,85,0,328.4,18,268,SATURDAY,D
37,7.1,68,0,44.4,17,30,SATURDAY,X
86,18.9,89,0,133.9,16,197,FRIDAY,D
90,10.9,53,0,23.5,16,128,SATURDAY,D
5,9,69,0,27.7,4,314,WEDNESDAY,X
37,15.6,88,0,353.9,8,276,SUNDAY,X
0,17.8,86,0,353.9,23,277,MONDAY,X
88,29.2,60,0,124.9,11,190,FRIDAY,X
115,23.7,71,0,201.4,7,221,MONDAY,X
59,8.5,72,0,3.5,13,106,FRIDAY,D
9,4.9,75,0,5.4,5,98,THURSDAY,X
75,6.2,50,0,3.5,7,105,THURSDAY,N
28,2.6,78,0.6,71.2,11,339,SUNDAY,X
103,15.2,89,0,17.4,8,307,WEDNESDAY,X
137,20.4,78,0,271.1,7,239,FRIDAY,X
29,11.3,84,0,49,21,75,TUESDAY,X
41,26,71,0,233.3,23,230,WEDNESDAY,N
96,22.1,87,0,22.9,16,148,FRIDAY,D
29,7.6,74,0,9.6,6,88,MONDAY,X
3,6.7,94,1.2,35.9,7,73,SUNDAY,X
91,18.3,74,0,254.9,9,234,SUNDAY,X
24,6.2,79,0,3.5,15,104,WEDNESDAY,N
3,24.7,80,0,138.7,2,200,MONDAY,N
44,20.5,51,0,27.7,12,322,THURSDAY,X
4,-1.7,29,0,29,12,62,WEDNESDAY,X
137,23.4,51,0,316.8,16,254,SATURDAY,X
5,-6.5,71,0,42.8,11,20,WEDNESDAY,X
92,6.4,73,0,3.5,17,104,WEDNESDAY,N
40,-1.2,51,0,11.7,11,100,SATURDAY,X
63,24.1,59,0,319.2,14,264,TUESDAY,N
144,25.5,70,0,59.1,19,166,TUESDAY,X
22,11.7,70,0,391.3,5,288,FRIDAY,X
19,-6.6,72,0,120.4,19,347,MONDAY,X
14,8.5,85,0,3.4,21,118,WEDNESDAY,X
9,-3.9,78,0,123.4,14,352,SATURDAY,X
0,3.1,80,0,29.8,3,95,MONDAY,X
10,5.8,59,0,32.1,0,324,SATURDAY,X
17,4.6,75,0,38.9,9,330,FRIDAY,X
154,13,47,0,376.5,11,282,SATURDAY,X
0,13.2,53,0,27.7,3,316,FRIDAY,X
33,23.5,50,0,47.8,1,156,SATURDAY,D
15,-5.9,69,0,42.8,12,20,WEDNESDAY,X
80,21.5,70,0,317,20,258,WEDNESDAY,X
3,6.8,94,0,20.5,23,119,THURSDAY,D
112,17.1,42,0,27.7,17,315,THURSDAY,X
16,2.3,61,0,70.7,23,338,SATURDAY,X
3,0.8,60,0,135.1,0,365,FRIDAY,X
214,23.5,78,0,201.3,13,213,SUNDAY,N
281,21,65,0,134,14,198,SATURDAY,D
29,5.1,72,0,70.7,20,336,THURSDAY,X
45,-4.2,64,0,4.7,8,35,THURSDAY,X
5,2.9,66,0,32.3,6,324,SATURDAY,X
33,3.8,66,0,127.5,18,356,WEDNESDAY,X
5,13.9,71,0,26,5,311,SUNDAY,X
36,24.6,60,0,400.2,11,292,TUESDAY,X
39,9.6,67,0,13.2,20,301,THURSDAY,X
133,22.1,84,0,201.3,18,211,FRIDAY,D
3,-1.4,66,0,6.3,23,3,SUNDAY,X
19,23.7,56,0,26.4,1,151,MONDAY,D
79,26.6,85,0,207.5,14,225,FRIDAY,D
1,0.7,48,0,135.1,1,365,FRIDAY,X
153,25.1,69,0,201.3,7,215,TUESDAY,N
31,10.8,86,0,27.7,12,321,WEDNESDAY,X
0,-4.4,74,0,92.7,3,344,FRIDAY,X
7,-1.2,67,0,92.7,0,342,WEDNESDAY,X
4,2.3,84,0,129.3,14,360,SUNDAY,X
1,13.5,67,0,27.7,3,322,THURSDAY,X
3,2.8,70,0,32.1,5,324,SATURDAY,X
10,24.2,49,0,68.9,4,171,SUNDAY,N
73,21.6,34,0,0,15,144,MONDAY,X
35,-1.7,78,0,42.8,8,22,FRIDAY,X
2,0,85,0,33.6,1,65,SATURDAY,X
9,20.5,76,13.2,27.1,16,152,TUESDAY,N
51,21.9,82,0,305,10,244,WEDNESDAY,N
237,23.8,80,0,201.3,12,219,SATURDAY,X
34,17.3,78,0,34.7,10,69,WEDNESDAY,X
2,24.9,78,10.2,164.2,22,205,SATURDAY,X
52,20.4,67,0,377.4,9,286,WEDNESDAY,X
94,22.3,55,0,59,16,165,MONDAY,X
71,20.8,77,0,133.9,13,197,FRIDAY,D
22,17.2,63,0,329.6,5,270,MONDAY,X
61,12.7,80,0,331.3,9,272,WEDNESDAY,X
6,21.9,85,0,133.9,1,196,THURSDAY,X
1,2.4,91,0,130.8,19,360,SUNDAY,X
163,21.3,44,0,83.1,15,184,SATURDAY,X
17,5.2,85,0,34.8,15,70,THURSDAY,X
64,9.1,58,0,3.5,16,105,THURSDAY,N
28,24.7,76,0,201.4,23,221,MONDAY,X
144,25.2,66,0,26.4,14,149,SATURDAY,D
2,-9,70,0,40.1,13,13,WEDNESDAY,X
28,18.1,74,0,34.7,11,69,WEDNESDAY,X
3,13.9,53,0,27.7,1,316,FRIDAY,X
38,3.2,47,0,32.4,18,324,SATURDAY,X
8,1.3,92,3,81.2,14,339,SUNDAY,X
16,3.8,91,0,34.8,5,71,FRIDAY,X
6,21.7,94,0,232.4,4,229,TUESDAY,N
13,-11.1,59,0,6.8,6,42,THURSDAY,X
1,-16.7,60,0,127.5,23,353,SUNDAY,X
11,1.1,71,0,135.1,6,364,THURSDAY,X
108,24.6,80,0,201.3,16,214,MONDAY,N
51,18.4,68,0,33.6,21,68,TUESDAY,X
6,-1.5,71,0,40.1,22,13,WEDNESDAY,X
12,3.3,69,0,55.8,22,80,SUNDAY,X
31,12,44,0.6,55.8,20,76,WEDNESDAY,X
2,-11.7,58,0,120.7,0,349,WEDNESDAY,X
4,0.7,58,0,135.1,22,361,MONDAY,X
3,-0.7,66,0,6.3,0,2,SATURDAY,X
0,-10.5,55,0,6.8,4,42,THURSDAY,X
0,-8,84,0,42.7,4,20,WEDNESDAY,X
19,18.9,92,2.4,372.1,11,280,THURSDAY,X
2,24.6,63,0,124.9,4,193,MONDAY,X
21,-0.1,79,0,4.8,9,36,FRIDAY,X
0,9.7,59,0,12.9,3,124,TUESDAY,X
6,-0.1,66,0,6.5,23,5,TUESDAY,X
30,16.8,87,0,346.4,21,274,FRIDAY,X
23,4.9,88,0,55.8,13,83,WEDNESDAY,X
35,13.6,85,0,26,21,308,THURSDAY,X
19,30.4,68,0,201.4,0,225,FRIDAY,D
0,-0.2,56,0,32.4,1,326,MONDAY,X
3,23.2,63,0,201.3,4,220,SUNDAY,X
0,-0.1,61,0,6.5,2,6,WEDNESDAY,X
123,19.9,78,0,353.9,19,278,TUESDAY,X
92,18.9,80,0,68.9,12,169,FRIDAY,D
200,21.7,64,0,305.6,16,247,SATURDAY,D
4,3.9,67,0,135.1,23,363,WEDNESDAY,X
66,12.5,82,0,26,14,308,THURSDAY,X
11,10.7,88,0.6,56.9,15,333,MONDAY,X
203,29.4,63,0,201.3,18,217,THURSDAY,X
142,18.7,57,0,26,16,311,SUNDAY,X
23,-2.1,68,0,135.1,8,362,TUESDAY,X
6,-10.3,57,0,120.7,6,349,WEDNESDAY,X
49,7,78,0,22.2,19,125,WEDNESDAY,X
198,14.7,58,0,402.4,22,296,SATURDAY,X
232,22.2,75,0,317,18,259,THURSDAY,N
14,7.9,90,0.6,38.8,20,328,WEDNESDAY,X
100,13.6,61,0,70.7,18,334,TUESDAY,X
14,-11.1,58,0,39.5,18,12,TUESDAY,X
137,19.8,60,0,254.9,7,235,MONDAY,X
9,-14.8,66,0,39.5,5,13,WEDNESDAY,X
8,7.1,89,4.2,26.4,13,121,SATURDAY,X
73,23.2,61,0,316.8,9,257,TUESDAY,X
11,-4.6,41,0,6.8,15,43,FRIDAY,X
152,26,80,0,305.6,7,250,TUESDAY,X
6,21.7,94,0,232.4,4,229,TUESDAY,D
147,27.2,75,0,208.3,17,225,FRIDAY,D
75,25.1,73,0,316.8,13,257,TUESDAY,X
46,16.6,77,0,34.7,6,69,WEDNESDAY,X
1,25.8,71,0,233.3,3,231,THURSDAY,D
12,-1,52,0,44.4,12,27,WEDNESDAY,X
10,7.1,57,0,402.4,6,296,SATURDAY,X
79,23.7,65,0,201.4,6,222,TUESDAY,N
19,21.7,68,0,317,0,260,FRIDAY,D
25,7.5,87,0,14.1,14,118,WEDNESDAY,X
2,1.6,71,0,135.1,5,364,THURSDAY,X
0,-2.6,69,0,6.3,5,3,SUNDAY,X
37,1.9,62,0,70.7,18,338,SATURDAY,X
44,25.7,64,0,26.4,22,149,SATURDAY,D
49,5.8,90,0,20.5,19,120,FRIDAY,D
24,13.1,71,0,23.5,12,130,MONDAY,X
12,1.8,47,0,11.7,22,100,SATURDAY,X
171,20.5,86,0,400.2,22,290,SUNDAY,X
7,-7.8,62,0,127.5,20,354,MONDAY,X
56,20.6,90,0,376.3,18,280,THURSDAY,X
72,14.7,79,0,49.1,20,159,TUESDAY,X
209,27.4,55,0,201.4,18,222,TUESDAY,N
0,-7.1,56,0,41.8,1,20,WEDNESDAY,X
8,-15.5,57,0,120.7,9,350,THURSDAY,X
130,33,65,0,189.7,17,206,SUNDAY,X
61,20.4,94,0,328.4,6,267,FRIDAY,D
127,21.6,55,0,83.1,16,181,WEDNESDAY,X
17,14.1,79,0,402.4,23,297,SUNDAY,X
60,23.1,87,0,197.6,6,211,FRIDAY,D
78,30.7,52,0,124.9,13,190,FRIDAY,X
31,26.3,81,0,138.7,5,203,THURSDAY,X
16,-1.5,64,0,44.4,22,26,TUESDAY,X
223,21.8,67,0,305.6,17,247,SATURDAY,D
32,5.6,90,0,12.8,11,113,FRIDAY,X
37,17.9,83,0,68.9,23,168,THURSDAY,X
130,24.7,51,0,254.9,16,235,MONDAY,X
9,22.9,32,0,0,0,145,TUESDAY,X
82,4.4,73,0,70.7,18,335,WEDNESDAY,X
6,-10.8,53,0,41.8,11,19,TUESDAY,X
75,21,58,0,83.1,21,184,SATURDAY,X
45,17.5,86,0,353.9,15,277,MONDAY,X
5,4.3,65,0,135.1,22,363,WEDNESDAY,X
10,25.9,68,0,233.3,0,231,THURSDAY,D
5,11.3,91,0,3.4,23,101,SUNDAY,X
166,14.4,75,0,49.1,17,160,WEDNESDAY,X
34,11.5,65,0,402.4,21,298,MONDAY,X
48,24.7,60,0,353.9,11,279,WEDNESDAY,X
0,2.9,89,0,129.3,0,359,SATURDAY,X
39,5.7,86,0,12.8,13,113,FRIDAY,X
182,16.6,67,0,59,15,164,SUNDAY,X
5,-2.3,80,0,12.4,5,47,TUESDAY,X
2,25.5,73,0,233.3,2,231,THURSDAY,D
33,-0.5,71,0,135.1,19,362,TUESDAY,X
41,5.3,87,0,12.8,16,113,FRIDAY,X
61,30.7,41,0,59,22,162,FRIDAY,X
177,26.5,46,0,26.4,19,150,SUNDAY,D
72,17.6,87,0,353.9,16,277,MONDAY,X
104,24.7,83,0,201.3,14,218,FRIDAY,X
29,2.9,58,0,55.8,12,81,MONDAY,X
19,1.3,62,0,10,21,99,FRIDAY,X
13,3.1,61,0,70.7,23,337,FRIDAY,X
36,11.1,72,0,17.4,20,304,SUNDAY,X
62,27.4,52,0,328.4,14,266,THURSDAY,X
59,25.2,49,0,26.4,22,150,SUNDAY,D
35,5.5,95,0,12.8,9,113,FRIDAY,X
21,14.8,49,0,14.7,15,50,FRIDAY,X
1,6.5,82,0,5.3,1,98,THURSDAY,X
141,21.6,64,0,133.9,8,197,FRIDAY,D
7,2.7,60,0,70.7,1,338,SATURDAY,X
69,24.2,61,0,0,15,146,WEDNESDAY,X
18,28.7,52,0,68.9,0,172,MONDAY,N
73,21.5,62,0,47.8,14,155,FRIDAY,D
5,3.2,82,0,14.7,23,54,TUESDAY,X
14,6.1,58,0,22.8,10,60,MONDAY,X
33,21.6,88,0,316.8,22,257,TUESDAY,X
4,18.5,83,0,39.7,1,153,WEDNESDAY,N
34,7.9,85,0,49,20,74,MONDAY,X
128,23.5,86,0,296.8,19,241,SUNDAY,X
83,30.6,51,0,232.6,13,230,WEDNESDAY,N
21,22.5,86,0,201.3,0,214,MONDAY,N
46,5.2,67,0,70.7,6,335,WEDNESDAY,X
7,-14.8,50,0,41.8,19,17,SUNDAY,X
77,23.4,90,11.4,198.6,16,211,FRIDAY,D
81,5.3,87,0,12.8,17,113,FRIDAY,X
2,11.8,64,0,402.4,0,299,TUESDAY,X
15,17.8,33,0,329.6,23,270,MONDAY,X
1,7.9,82,0,3.5,2,110,TUESDAY,X
24,6.3,62,0,6.6,21,7,THURSDAY,X
33,11.2,82,0,27.7,10,321,WEDNESDAY,X
86,21.9,81,0,80.9,10,176,FRIDAY,X
1,7.3,45,0,55.8,2,78,FRIDAY,X
3,9.7,70,0,44.8,2,31,SUNDAY,X
108,19.9,73,0,13.2,9,303,SATURDAY,X
0,-1.1,71,0,4.7,3,35,THURSDAY,X
62,20.9,63,0,317,11,258,WEDNESDAY,X
9,-7.7,52,0,6.8,14,41,WEDNESDAY,X
2,3.1,69,0,135.1,0,364,THURSDAY,X
57,20.9,23,0,329.6,13,271,TUESDAY,X
16,2,58,0,135.1,20,364,THURSDAY,X
0,-0.5,85,0,23.2,2,61,TUESDAY,X
23,16.1,73,0,17.4,22,305,MONDAY,X
63,26,39,0,83.1,14,182,THURSDAY,X
74,22.9,76,0,244.3,12,232,FRIDAY,X
69,23.4,71,0,201.4,6,221,MONDAY,X
3,3.3,79,0,128.8,20,358,FRIDAY,X
37,-3.7,76,0,6.5,8,5,TUESDAY,X
79,5.5,85,0,34.8,17,70,THURSDAY,X
69,18.3,83,0,59,6,166,TUESDAY,X
119,21.2,79,0,48,18,156,SATURDAY,D
19,-9.1,37,0,6.8,13,44,SATURDAY,X
78,22.3,78,0,317,20,259,THURSDAY,N
2,15.9,45,0,329.6,3,271,TUESDAY,X
39,17.4,57,0,27.7,10,322,THURSDAY,X
59,9.4,80,0,22.2,22,126,THURSDAY,N
83,8.6,83,0,34.8,14,72,SATURDAY,X
62,21.4,47,0,59,21,165,MONDAY,X
0,5.2,82,0,35.3,4,328,WEDNESDAY,X
52,22.2,67,0,134,8,199,SUNDAY,D
59,22.5,91,0,124.9,6,190,FRIDAY,X
12,0.9,68,0,127.5,21,357,THURSDAY,X
19,2.9,43,0,29.4,9,94,SUNDAY,X
145,28.5,64,0,239.3,19,231,THURSDAY,D
100,30.8,35,0,124.9,16,190,FRIDAY,X
67,20.1,73,0,49.1,6,158,MONDAY,X
80,5.3,70,0,70.7,18,336,THURSDAY,X
3,21.4,47,0,83.1,3,182,THURSDAY,X
15,1.4,73,0,19.4,15,56,THURSDAY,X
7,15.9,68,0,49.1,1,160,WEDNESDAY,X
2,16.5,90,0,346.1,2,274,FRIDAY,X
3,4,91,0,55.8,4,83,WEDNESDAY,X
2,0.8,88,0,19.4,23,55,WEDNESDAY,X
170,25.9,66,0,138.7,7,201,TUESDAY,N
143,27.1,57,0,328.4,19,266,THURSDAY,X
91,21.9,51,0,47.8,11,155,FRIDAY,D
51,17.5,50,0,391.3,21,288,FRIDAY,X
34,24.6,65,0,327.5,14,265,WEDNESDAY,N
75,22,82,0,328.4,21,266,THURSDAY,X
32,8.7,72,0,13.2,11,301,THURSDAY,X
145,20.5,77,0,124.9,9,191,SATURDAY,X
30,-12.7,50,0,41.8,17,18,MONDAY,X
18,14.9,55,0,33.6,10,67,MONDAY,X
14,24.5,67,0,271.1,0,239,FRIDAY,X
64,24.5,79,0,201.3,11,214,MONDAY,N
190,29.2,47,0,59,13,163,SATURDAY,X
25,4.7,91,0,55.8,17,83,WEDNESDAY,X
38,5.9,82,0,22.2,6,126,THURSDAY,N
75,26.2,74,0,315.6,14,253,FRIDAY,X
202,24.8,66,0,201.3,16,219,SATURDAY,X
191,21.4,61,0,134,18,198,SATURDAY,D
83,24.1,43,0,83.1,9,182,THURSDAY,X
22,19.8,74,0,13.2,7,303,SATURDAY,X
0,21.9,81,0,400.2,2,291,MONDAY,X
61,24,62,0,0,14,146,WEDNESDAY,X
107,21,86,0,400.2,12,290,SUNDAY,X
5,7.4,97,0,5.5,0,122,SUNDAY,D
230,22.3,81,0,201.3,12,212,SATURDAY,D
9,4,75,0,38.9,23,330,FRIDAY,X
75,14.1,67,0,13.2,12,302,FRIDAY,X
169,24.2,88,0,225.2,15,226,SATURDAY,D
47,19.1,78,0,39.6,21,152,TUESDAY,N
89,21.5,80,0,316.6,11,254,SATURDAY,X
6,19,74,0,134,4,198,SATURDAY,D
83,12.1,71,0,400.8,19,294,THURSDAY,X
5,18.4,82,0,39.7,0,153,WEDNESDAY,N
0,18.8,74,0,17.4,3,307,WEDNESDAY,X
3,-2.4,64,0,43.2,6,24,SUNDAY,X
60,28,64,0,138.7,10,202,WEDNESDAY,D
12,1.8,86,0,92.7,12,340,MONDAY,X
51,23.6,87,0,157.4,6,204,FRIDAY,X
22,25.5,64,0,201.3,5,216,WEDNESDAY,D
84,22.7,54,0,69.8,12,173,TUESDAY,N
177,27,49,0,194.5,19,207,MONDAY,X
27,14.9,41,0,55.8,13,82,TUESDAY,X
15,17.7,39,0,0,5,143,SUNDAY,X
21,10.5,73,0,402.4,5,299,TUESDAY,X
72,24.9,75,0,138.7,9,202,WEDNESDAY,D
41,10,77,0,17.4,6,305,MONDAY,X
11,14.3,42,0,48.4,0,141,FRIDAY,X
20,5.8,94,0,14.1,9,117,TUESDAY,N
27,6.4,65,0,31.7,20,96,TUESDAY,X
127,23.5,83,0,201.3,21,214,MONDAY,N
36,2.3,75,0,5.4,15,85,FRIDAY,X
94,25.9,78,0,232.6,15,229,TUESDAY,D
33,14.5,56,0,70.7,14,334,TUESDAY,X
8,9.7,75,1.2,409.8,5,300,WEDNESDAY,X
11,-5.3,44,0,6.8,20,42,THURSDAY,X
44,20.7,61,0,83.1,8,185,SUNDAY,X
31,0.2,79,0,43.2,18,24,SUNDAY,X
39,-1,51,0,11.7,12,100,SATURDAY,X
17,5.6,73,0,38.9,14,329,THURSDAY,X
1,4.1,70,0,70.7,4,337,FRIDAY,X
66,15.9,55,0,5.4,15,87,SUNDAY,X
11,-5.9,75,0,42.8,6,21,THURSDAY,X
42,27.5,58,0,194.5,21,206,SUNDAY,X
17,19.9,86,1.8,367.1,10,280,THURSDAY,X
84,21.7,66,0,124.9,21,191,SATURDAY,X
274,13.9,75,0,0,12,143,SUNDAY,X
120,12.3,74,0,0,17,141,FRIDAY,X
3,4.3,66,0,32.4,0,327,TUESDAY,X
123,24.6,61,0,201.4,10,220,SUNDAY,X
62,23.5,81,0,225.2,6,228,MONDAY,X
45,20.9,62,0,83.1,22,184,SATURDAY,X
1,0.7,76,0,5.4,4,85,FRIDAY,X
10,5.4,63,0,40.1,12,14,THURSDAY,X
20,21.7,63,0,124.9,2,192,SUNDAY,X
185,28.3,53,0,400.2,17,291,MONDAY,X
87,17.3,87,0,346.3,16,274,FRIDAY,X
26,6.3,60,0,3.5,11,105,THURSDAY,N
20,-2.1,55,0,41.8,18,16,SATURDAY,X
17,-1.8,50,0,41.8,17,16,SATURDAY,X
15,0.9,85,0,4.7,20,34,WEDNESDAY,X
28,9.2,50,0,402.4,21,295,FRIDAY,X
3,21.7,93,0,124.9,3,190,FRIDAY,X
6,9.8,67,0,44.8,1,31,SUNDAY,X
32,16.3,89,0,22.3,6,91,THURSDAY,X
42,9.9,80,0,13.2,6,301,THURSDAY,X
28,16.7,83,0,34.8,15,69,WEDNESDAY,X
3,7,75,0,22.2,0,126,THURSDAY,N
139,33,40,0,59,18,163,SATURDAY,X
3,4.4,94,0,4.6,23,33,TUESDAY,X
21,7.3,87,0,20.5,13,119,THURSDAY,D
173,20.5,46,0,26,14,310,SATURDAY,X
26,0.4,67,0,92.7,20,341,TUESDAY,X
117,17.7,83,0,345.9,17,273,THURSDAY,X
25,7.6,87,0,20.5,15,119,THURSDAY,D
21,10.7,49,0,27.7,23,314,WEDNESDAY,X
33,1.7,80,0,14.7,16,53,MONDAY,X
70,23.2,56,0,17.4,13,306,TUESDAY,X
76,16.5,67,0,376.4,14,281,FRIDAY,X
41,6.5,79,0,28.5,19,92,FRIDAY,X
60,24.5,44,0,68.9,0,171,SUNDAY,N
26,18.4,57,0,376.8,5,285,TUESDAY,X
85,28.5,61,0,201.3,9,217,THURSDAY,X
0,5.6,43,0,3.5,2,104,WEDNESDAY,N
59,13.1,60,0,48.4,14,140,THURSDAY,X
210,24.8,75,0,201.4,18,221,MONDAY,X
18,9.9,76,0,27.7,5,320,TUESDAY,X
0,-14.2,56,0,120.7,2,350,THURSDAY,X
12,4.6,72,0,38.9,8,331,SATURDAY,X
3,9.3,53,0,27.7,3,315,THURSDAY,X
53,24.9,68,0,201.4,10,222,TUESDAY,N
29,20.3,89,1.8,363.6,8,280,THURSDAY,X
18,6.6,97,0,5.5,8,122,SUNDAY,D
3,4.1,82,0,38.9,6,332,SUNDAY,X
18,15,65,0,400.8,5,294,THURSDAY,X
48,22.8,87,0,138.7,6,200,MONDAY,N
20,24.9,92,5.4,220.6,21,225,FRIDAY,D
14,17.4,41,0,0,6,143,SUNDAY,X
60,25.7,76,0,117.6,13,189,THURSDAY,N
31,8.3,81,0,12.9,14,123,MONDAY,X
162,17,41,0,23.5,15,129,SUNDAY,D
44,2.2,87,0,92.7,19,340,MONDAY,X
15,-0.5,71,0,127.5,9,356,WEDNESDAY,X
184,30.6,70,0,138.7,18,203,THURSDAY,X
110,11.9,78,0,17.4,15,304,SUNDAY,X
41,4.7,59,0,6.5,17,6,WEDNESDAY,X
66,24,69,0,201.3,22,219,SATURDAY,X
163,14,61,0,402.4,23,296,SATURDAY,X
2,1.9,82,0,92.7,4,340,MONDAY,X
2,8.9,82,0,70.7,1,335,WEDNESDAY,X
42,13.3,76,0,376.5,7,283,SUNDAY,X
0,7.3,93,0,12.9,2,123,MONDAY,X
175,23.2,59,0,69.8,22,173,TUESDAY,N
16,1.5,42,0,29.4,7,94,SUNDAY,X
67,10.5,61,0,402.4,16,295,FRIDAY,X
41,3.6,67,0,28.8,12,93,SATURDAY,X
1,2.6,83,0,129.3,23,359,SATURDAY,X
42,31,66,0,138.7,10,203,THURSDAY,X
24,1.7,75,0,5.4,10,85,FRIDAY,X
2,26.7,78,0,138.7,3,203,THURSDAY,X
61,23.7,72,0,20.8,10,148,FRIDAY,D
55,28.8,64,0,124.9,22,193,MONDAY,X
12,0.8,49,0,32.4,20,325,SUNDAY,X
162,20.3,73,0,305.6,10,247,SATURDAY,D
123,24.3,70,0,201.4,19,220,SUNDAY,X
4,4.4,69,0,44.4,2,30,SATURDAY,X
93,23.1,82,0,68.9,16,167,WEDNESDAY,X
13,-4.1,61,0,92.7,20,344,FRIDAY,X
7,19.6,77,0,80.9,1,176,FRIDAY,X
54,19.6,63,0,33.6,20,68,TUESDAY,X
4,18.6,56,0,27.7,2,323,FRIDAY,X
172,26.6,36,0,48.4,19,157,SUNDAY,D
49,11.5,66,0,400.8,21,294,THURSDAY,X
56,6.2,89,0,34.8,8,72,SATURDAY,X
165,29,76,0,157.4,11,205,SATURDAY,X
3,4.9,67,0,3.5,4,104,WEDNESDAY,N
24,17.4,84,0.6,343.9,10,273,THURSDAY,X
6,-12.5,57,0,127.5,10,354,MONDAY,X
18,18.8,87,13.8,380.3,13,286,WEDNESDAY,X
10,10.8,90,2.4,58.8,16,333,MONDAY,X
52,20.8,55,0,33.6,15,68,TUESDAY,X
8,-6.1,53,0,127.5,6,355,TUESDAY,X
21,26.9,60,0,201.3,5,217,THURSDAY,X
182,22.1,71,0,328.4,11,269,SUNDAY,N
14,0.4,66,0,43.2,19,22,FRIDAY,X
90,21,87,0,319.2,8,261,SATURDAY,D
4,9.7,74,0,3.5,0,111,WEDNESDAY,X
34,20.7,69,0,377.4,10,286,WEDNESDAY,X
27,25.3,81,0,189.1,7,206,SUNDAY,X
0,-3,58,0,11.7,5,100,SATURDAY,X
49,24.5,91,0,297.5,22,242,MONDAY,N
175,22.3,77,0,194.5,7,208,TUESDAY,X
124,24.9,61,0,138.7,20,200,MONDAY,N
43,33.1,56,0,305.6,14,250,TUESDAY,X
106,23,55,0,133.9,12,197,FRIDAY,D
147,25.1,60,0,138.7,21,200,MONDAY,N
107,24.8,57,0,328.4,22,265,WEDNESDAY,N
178,23.8,76,0,305.6,17,248,SUNDAY,D
144,22,55,0,47.8,16,154,THURSDAY,D
138,9.1,71,0,22.2,18,126,THURSDAY,N
217,29.7,26,0,0,18,145,TUESDAY,X
57,3.6,64,0,32.4,19,326,MONDAY,X
7,24.6,64,0,124.9,2,193,MONDAY,X
5,-7.4,69,0,39.4,5,12,TUESDAY,X
73,22.9,87,0,271.1,21,238,THURSDAY,X
18,6.2,82,0,12.8,1,114,SATURDAY,X
1,9.8,57,0,14.7,4,50,FRIDAY,X
8,-5.7,82,2.4,121.8,18,351,FRIDAY,X
26,11.8,64,0,27.7,22,313,TUESDAY,X
28,15.9,57,0,14.7,11,50,FRIDAY,X
200,21.5,81,0,83.1,14,186,MONDAY,D
25,23.9,38,0,22.2,0,128,SATURDAY,D
138,13.9,62,0,376.5,17,282,SATURDAY,X
95,26.6,41,0,316.8,16,256,MONDAY,X
210,21.6,82,0,83.1,15,186,MONDAY,D
4,-3.6,82,0.6,95.7,22,345,SATURDAY,X
47,2.1,61,0,70.7,16,338,SATURDAY,X
24,-0.9,75,0,43.2,8,23,SATURDAY,X
8,9.5,64,0,376.5,6,282,SATURDAY,X
28,0,53,0,135.1,12,365,FRIDAY,X
87,14.1,73,0,26,19,309,FRIDAY,X
50,13.8,52,0,19.4,10,59,SUNDAY,X
6,1.9,71,0,127.5,0,357,THURSDAY,X
76,24.4,90,0,297.5,19,242,MONDAY,N
2,-2.2,80,0,12.4,4,47,TUESDAY,X
5,9.8,85,0,70.7,0,335,WEDNESDAY,X
80,31,40,0,133.9,15,196,THURSDAY,X
31,12.6,64,0,402.4,21,299,TUESDAY,X
13,-1.6,68,0,41.8,9,16,SATURDAY,X
5,-10.5,49,0,120.7,14,350,THURSDAY,X
4,8.8,75,0,13.2,1,302,FRIDAY,X
0,17.4,52,0,0,3,144,MONDAY,X
0,22.5,81,0,83.1,2,187,TUESDAY,D
42,14.6,54,0,70.7,15,334,TUESDAY,X
19,-4.3,63,0,4.7,10,35,THURSDAY,X
119,11.3,37,0,19.4,13,58,SATURDAY,X
138,23.9,55,0,47.8,21,153,WEDNESDAY,N
26,10.1,84,0,3.5,6,102,MONDAY,N
31,15,69,0,26,1,311,SUNDAY,X
15,21.9,88,3,26.1,23,148,FRIDAY,D
99,7.2,78,0,22.2,18,125,WEDNESDAY,X
49,21.5,83,0,244.3,11,232,FRIDAY,X
12,-1.4,82,0,12.4,20,46,MONDAY,X
130,18.9,80,0,316.8,12,254,SATURDAY,X
11,0.8,60,0,31.8,14,64,FRIDAY,X
165,18.2,86,0,59,7,166,TUESDAY,X
24,2.7,60,0,32.4,11,326,MONDAY,X
122,14.7,60,0,27.7,7,322,THURSDAY,X
4,-13.6,64,0,34.5,22,10,SUNDAY,X
227,18.9,76,0,13.2,23,302,FRIDAY,X
161,22.2,81,0,201.3,19,212,SATURDAY,D
2,23.5,95,0,297.5,2,243,TUESDAY,N
2,9.4,62,0,400.8,1,295,FRIDAY,X
44,6.6,83,0,22.2,9,126,THURSDAY,N
50,17.8,82,0,353.9,14,277,MONDAY,X
